Index,Fitted Radius (m)
1248,0.09715775874100097
1249,0.09720110827234572
1250,0.09724442348710621
1251,0.0972877044124483
1252,0.09733095107551638
1253,0.09737416350343331
1254,0.09741734172330051
1255,0.09746048576219796
1256,0.09750359564718414
1257,0.09754667140529616
1258,0.09758971306354973
1259,0.09763272064893914
1260,0.09767569418843737
1261,0.09771863370899594
1262,0.09776153923754519
1263,0.09780441080099396
1264,0.09784724842622994
1265,0.09789005214011949
1266,0.09793282196950762
1267,0.09797555794121822
1268,0.09801826008205387
1269,0.09806092841879592
1270,0.09810356297820459
1271,0.0981461637870188
1272,0.09818873087195644
1273,0.09823126425971417
1274,0.09827376397696748
1275,0.09831623005037086
1276,0.09835866250655761
1277,0.09840106137213993
1278,0.09844342667370903
1279,0.09848575843783504
1280,0.09852805669106703
1281,0.09857032145993305
1282,0.09861255277094019
1283,0.09865475065057455
1284,0.0986969151253012
1285,0.09873904622156437
1286,0.09878114396578727
1287,0.09882320838437221
1288,0.09886523950370063
1289,0.098907237350133
1290,0.0989492019500091
1291,0.09899113332964762
1292,0.0990330315153466
1293,0.09907489653338325
1294,0.09911672841001382
1295,0.09915852717147398
1296,0.09920029284397845
1297,0.09924202545372135
1298,0.09928372502687599
1299,0.09932539158959494
1300,0.09936702516801012
1301,0.09940862578823272
1302,0.09945019347635327
1303,0.09949172825844169
1304,0.09953323016054719
1305,0.09957469920869844
1306,0.0996161354289034
1307,0.09965753884714953
1308,0.09969890948940373
1309,0.09974024738161222
1310,0.09978155254970086
1311,0.0998228250195748
1312,0.09986406481711882
1313,0.09990527196819717
1314,0.09994644649865358
1315,0.0999875884343114
1316,0.10002869780097345
1317,0.10006977462442221
1318,0.10011081893041972
1319,0.10015183074470756
1320,0.10019281009300704
1321,0.10023375700101901
1322,0.10027467149442407
1323,0.1003155535988824
1324,0.10035640334003396
1325,0.10039722074349831
1326,0.10043800583487479
1327,0.10047875863974248
1328,0.10051947918366021
1329,0.10056016749216652
1330,0.10060082359077982
1331,0.10064144750499825
1332,0.10068203926029978
1333,0.10072259888214226
1334,0.10076312639596328
1335,0.10080362182718047
1336,0.10084408520119112
1337,0.10088451654337258
1338,0.10092491587908206
1339,0.10096528323365665
1340,0.10100561863241349
1341,0.10104592210064954
1342,0.10108619366364184
1343,0.10112643334664742
1344,0.10116664117490322
1345,0.10120681717362633
1346,0.10124696136801375
1347,0.10128707378324263
1348,0.10132715444447016
1349,0.10136720337683358
1350,0.10140722060545031
1351,0.10144720615541776
1352,0.10148716005181362
1353,0.10152708231969565
1354,0.10156697298410172
1355,0.10160683207005003
1356,0.10164665960253881
1357,0.1016864556065466
1358,0.10172622010703217
1359,0.10176595312893445
1360,0.10180565469717273
1361,0.1018453248366465
1362,0.10188496357223557
1363,0.10192457092880008
1364,0.10196414693118039
1365,0.1020036916041973
1366,0.10204320497265194
1367,0.10208268706132581
1368,0.10212213789498073
1369,0.10216155749835895
1370,0.10220094589618318
1371,0.10224030311315656
1372,0.10227962917396255
1373,0.10231892410326525
1374,0.10235818792570905
1375,0.10239742066591903
1376,0.10243662234850058
1377,0.10247579299803976
1378,0.1025149326391031
1379,0.10255404129623769
1380,0.10259311899397118
1381,0.1026321657568118
1382,0.10267118160924844
1383,0.10271016657575054
1384,0.10274912068076814
1385,0.10278804394873202
1386,0.10282693640405358
1387,0.10286579807112484
1388,0.10290462897431861
1389,0.10294342913798828
1390,0.10298219858646812
1391,0.10302093734407299
1392,0.10305964543509857
1393,0.10309832288382133
1394,0.10313696971449846
1395,0.10317558595136798
1396,0.10321417161864875
1397,0.1032527267405404
1398,0.10329125134122345
1399,0.10332974544485923
1400,0.10336820907559001
1401,0.10340664225753889
1402,0.1034450450148099
1403,0.103483417371488
1404,0.10352175935163901
1405,0.10356007097930983
1406,0.10359835227852822
1407,0.10363660327330292
1408,0.10367482398762377
1409,0.10371301444546145
1410,0.1037511746707678
1411,0.10378930468747567
1412,0.10382740451949893
1413,0.10386547419073255
1414,0.10390351372505255
1415,0.1039415231463161
1416,0.10397950247836145
1417,0.10401745174500798
1418,0.10405537097005621
1419,0.10409326017728784
1420,0.10413111939046574
1421,0.10416894863333395
1422,0.10420674792961772
1423,0.10424451730302352
1424,0.10428225677723908
1425,0.10431996637593334
1426,0.10435764612275651
1427,0.10439529604134007
1428,0.10443291615529687
1429,0.10447050648822094
1430,0.10450806706368773
1431,0.104545597905254
1432,0.10458309903645782
1433,0.10462057048081873
1434,0.1046580122618375
1435,0.10469542440299644
1436,0.1047328069277592
1437,0.10477015985957086
1438,0.10480748322185796
1439,0.10484477703802847
1440,0.10488204133147186
1441,0.10491927612555903
1442,0.10495648144364245
1443,0.10499365730905605
1444,0.10503080374511532
1445,0.1050679207751173
1446,0.10510500842234054
1447,0.10514206671004515
1448,0.10517909566147296
1449,0.10521609529984725
1450,0.10525306564837297
1451,0.10529000673023674
1452,0.10532691856860672
1453,0.10536380118663288
1454,0.10540065460744676
1455,0.10543747885416159
1456,0.10547427394987231
1457,0.10551103991765562
1458,0.10554777678056994
1459,0.10558448456165538
1460,0.10562116328393387
1461,0.10565781297040909
1462,0.1056944336440665
1463,0.10573102532787344
1464,0.10576758804477893
1465,0.10580412181771397
1466,0.10584062666959128
1467,0.10587710262330552
1468,0.10591354970173322
1469,0.1059499679277328
1470,0.10598635732414452
1471,0.10602271791379066
1472,0.10605904971947533
1473,0.1060953527639847
1474,0.10613162707008682
1475,0.10616787266053172
1476,0.10620408955805147
1477,0.10624027778536008
1478,0.10627643736515364
1479,0.10631256832011027
1480,0.10634867067289006
1481,0.10638474444613524
1482,0.1064207896624701
1483,0.10645680634450098
1484,0.1064927945148164
1485,0.10652875419598695
1486,0.10656468541056532
1487,0.10660058818108639
1488,0.10663646253006724
1489,0.10667230848000703
1490,0.10670812605338718
1491,0.1067439152726713
1492,0.10677967616030518
1493,0.10681540873871691
1494,0.10685111303031675
1495,0.10688678905749725
1496,0.10692243684263326
1497,0.10695805640808191
1498,0.1069936477761826
1499,0.10702921096925706
1500,0.10706474600960936
1501,0.10710025291952588
1502,0.10713573172127541
1503,0.10717118243710909
1504,0.10720660508926044
1505,0.10724199969994536
1506,0.1072773662913622
1507,0.1073127048856917
1508,0.1073480155050971
1509,0.10738329817172403
1510,0.10741855290770058
1511,0.10745377973513744
1512,0.10748897867612764
1513,0.10752414975274685
1514,0.10755929298705319
1515,0.10759440840108735
1516,0.1076294960168725
1517,0.10766455585641452
1518,0.10769958794170174
1519,0.10773459229470515
1520,0.10776956893737831
1521,0.10780451789165742
1522,0.1078394391794613
1523,0.10787433282269147
1524,0.10790919884323202
1525,0.10794403726294982
1526,0.10797884810369435
1527,0.10801363138729783
1528,0.1080483871355752
1529,0.10808311537032408
1530,0.10811781611332492
1531,0.10815248938634087
1532,0.10818713521111784
1533,0.10822175360938459
1534,0.10825634460285258
1535,0.10829090821321621
1536,0.10832544446215259
1537,0.10835995337132172
1538,0.10839443496236649
1539,0.10842888925691256
1540,0.10846331627656859
1541,0.10849771604292602
1542,0.10853208857755928
1543,0.10856643390202565
1544,0.10860075203786544
1545,0.10863504300660184
1546,0.10866930682974098
1547,0.10870354352877204
1548,0.10873775312516713
1549,0.10877193564038139
1550,0.10880609109585299
1551,0.10884021951300302
1552,0.10887432091323579
1553,0.10890839531793854
1554,0.10894244274848162
1555,0.10897646322621846
1556,0.10901045677248557
1557,0.10904442340860257
1558,0.10907836315587224
1559,0.10911227603558045
1560,0.10914616206899629
1561,0.10918002127737188
1562,0.10921385368194268
1563,0.10924765930392721
1564,0.10928143816452725
1565,0.10931519028492781
1566,0.10934891568629707
1567,0.10938261438978653
1568,0.10941628641653087
1569,0.10944993178764811
1570,0.10948355052423951
1571,0.10951714264738961
1572,0.1095507081781663
1573,0.10958424713762077
1574,0.10961775954678755
1575,0.10965124542668454
1576,0.10968470479831294
1577,0.1097181376826574
1578,0.10975154410068591
1579,0.10978492407334986
1580,0.1098182776215841
1581,0.10985160476630684
1582,0.10988490552841981
1583,0.1099181799288081
1584,0.10995142798834036
1585,0.10998464972786866
1586,0.11001784516822859
1587,0.1100510143302392
1588,0.11008415723470313
1589,0.11011727390240653
1590,0.11015036435411905
1591,0.11018342861059394
1592,0.11021646669256802
1593,0.11024947862076166
1594,0.1102824644158789
1595,0.11031542409860731
1596,0.11034835768961812
1597,0.1103812652095662
1598,0.11041414667909008
1599,0.11044700211881188
1600,0.1104798315493375
1601,0.11051263499125646
1602,0.11054541246514198
1603,0.11057816399155104
1604,0.11061088959102433
1605,0.11064358928408623
1606,0.11067626309124488
1607,0.11070891103299231
1608,0.11074153312980417
1609,0.11077412940213996
1610,0.11080669987044303
1611,0.11083924455514045
1612,0.11087176347664322
1613,0.1109042566553461
1614,0.11093672411162778
1615,0.11096916586585075
1616,0.11100158193836139
1617,0.11103397234949004
1618,0.11106633711955088
1619,0.111098676268842
1620,0.11113098981764552
1621,0.11116327778622732
1622,0.11119554019483746
1623,0.11122777706370982
1624,0.11125998841306226
1625,0.11129217426309673
1626,0.11132433463399913
1627,0.11135646954593933
1628,0.11138857901907137
1629,0.1114206630735332
1630,0.11145272172944688
1631,0.11148475500691857
1632,0.11151676292603846
1633,0.11154874550688089
1634,0.11158070276950426
1635,0.11161263473395114
1636,0.11164454142024813
1637,0.11167642284840612
1638,0.11170827903842011
1639,0.11174011001026919
1640,0.11177191578391674
1641,0.11180369637931027
1642,0.1118354518163815
1643,0.11186718211504647
1644,0.11189888729520531
1645,0.11193056737674248
1646,0.11196222237952669
1647,0.1119938523234109
1648,0.1120254572282324
1649,0.11205703711381271
1650,0.11208859199995773
1651,0.11212012190645759
1652,0.11215162685308687
1653,0.11218310685960442
1654,0.11221456194575342
1655,0.11224599213126149
1656,0.11227739743584061
1657,0.11230877787918715
1658,0.11234013348098192
1659,0.11237146426089004
1660,0.11240277023856123
1661,0.1124340514336295
1662,0.11246530786571343
1663,0.11249653955441603
1664,0.11252774651932475
1665,0.11255892878001157
1666,0.11259008635603301
1667,0.11262121926693003
1668,0.11265232753222822
1669,0.11268341117143761
1670,0.11271447020405286
1671,0.11274550464955317
1672,0.1127765145274023
1673,0.11280749985704865
1674,0.11283846065792519
1675,0.11286939694944953
1676,0.11290030875102385
1677,0.11293119608203504
1678,0.11296205896185461
1679,0.11299289740983874
1680,0.11302371144532831
1681,0.11305450108764883
1682,0.11308526635611058
1683,0.11311600727000853
1684,0.11314672384862233
1685,0.11317741611121643
1686,0.11320808407704
1687,0.11323872776532697
1688,0.11326934719529608
1689,0.11329994238615079
1690,0.11333051335707942
1691,0.11336106012725504
1692,0.11339158271583563
1693,0.11342208114196393
1694,0.11345255542476754
1695,0.11348300558335894
1696,0.11351343163683544
1697,0.11354383360427928
1698,0.11357421150475756
1699,0.11360456535732232
1700,0.11363489518101046
1701,0.1136652009948439
1702,0.11369548281782937
1703,0.11372574066895871
1704,0.11375597456720858
1705,0.11378618453154074
1706,0.11381637058090185
1707,0.11384653273422361
1708,0.11387667101042276
1709,0.113906785428401
1710,0.11393687600704511
1711,0.11396694276522688
1712,0.11399698572180325
1713,0.11402700489561611
1714,0.11405700030549255
1715,0.11408697197024469
1716,0.11411691990866973
1717,0.11414684413955006
1718,0.11417674468165318
1719,0.11420662155373171
1720,0.11423647477452344
1721,0.11426630436275134
1722,0.11429611033712354
1723,0.11432589271633337
1724,0.1143556515190593
1725,0.11438538676396515
1726,0.11441509846969986
1727,0.1144447866548976
1728,0.11447445133817788
1729,0.11450409253814535
1730,0.11453371027339003
1731,0.11456330456248719
1732,0.11459287542399735
1733,0.11462242287646644
1734,0.11465194693842562
1735,0.11468144762839139
1736,0.11471092496486567
1737,0.11474037896633558
1738,0.1147698096512738
1739,0.11479921703813821
1740,0.11482860114537219
1741,0.11485796199140445
1742,0.1148872995946492
1743,0.11491661397350597
1744,0.1149459051463598
1745,0.11497517313158115
1746,0.11500441794752592
1747,0.11503363961253549
1748,0.11506283814493674
1749,0.11509201356304202
1750,0.11512116588514917
1751,0.11515029512954163
1752,0.11517940131448821
1753,0.11520848445824344
1754,0.11523754457904725
1755,0.11526658169512523
1756,0.11529559582468846
1757,0.11532458698593367
1758,0.11535355519704317
1759,0.11538250047618484
1760,0.11541142284151223
1761,0.11544032231116448
1762,0.1154691989032664
1763,0.11549805263592841
1764,0.11552688352724665
1765,0.11555569159530289
1766,0.1155844768581646
1767,0.11561323933388495
1768,0.11564197904050282
1769,0.1156706959960428
1770,0.11569939021851523
1771,0.11572806172591617
1772,0.11575671053622744
1773,0.11578533666741664
1774,0.11581394013743714
1775,0.11584252096422806
1776,0.11587107916571442
1777,0.11589961475980691
1778,0.11592812776440216
1779,0.11595661819738258
1780,0.11598508607661641
1781,0.11601353141995778
1782,0.11604195424524669
1783,0.11607035457030895
1784,0.11609873241295636
1785,0.11612708779098654
1786,0.11615542072218306
1787,0.11618373122431538
1788,0.11621201931513894
1789,0.1162402850123951
1790,0.11626852833381114
1791,0.11629674929710036
1792,0.11632494791996202
1793,0.11635312422008139
1794,0.11638127821512968
1795,0.11640940992276416
1796,0.11643751936062811
1797,0.11646560654635082
1798,0.11649367149754772
1799,0.11652171423182014
1800,0.1165497347667556
1801,0.11657773311992767
1802,0.11660570930889594
1803,0.1166336633512062
1804,0.11666159526439028
1805,0.11668950506596618
1806,0.11671739277343798
1807,0.11674525840429596
1808,0.1167731019760165
1809,0.11680092350606218
1810,0.11682872301188174
1811,0.11685650051091015
1812,0.11688425602056848
1813,0.11691198955826411
1814,0.1169397011413906
1815,0.11696739078732775
1816,0.11699505851344158
1817,0.11702270433708435
1818,0.11705032827559464
1819,0.11707793034629728
1820,0.11710551056650337
1821,0.1171330689535103
1822,0.1171606055246018
1823,0.11718812029704789
1824,0.11721561328810495
1825,0.11724308451501565
1826,0.11727053399500904
1827,0.11729796174530055
1828,0.11732536778309195
1829,0.11735275212557142
1830,0.11738011478991346
1831,0.11740745579327909
1832,0.11743477515281568
1833,0.117462072885657
1834,0.11748934900892333
1835,0.11751660353972133
1836,0.11754383649514413
1837,0.11757104789227137
1838,0.11759823774816913
1839,0.11762540607989
1840,0.11765255290447305
1841,0.11767967823894386
1842,0.11770678210031457
1843,0.11773386450558385
1844,0.11776092547173685
1845,0.11778796501574532
1846,0.11781498315456757
1847,0.11784197990514853
1848,0.11786895528441962
1849,0.11789590930929894
1850,0.11792284199669113
1851,0.11794975336348754
1852,0.11797664342656605
1853,0.11800351220279122
1854,0.1180303597090143
1855,0.11805718596207311
1856,0.11808399097879221
1857,0.11811077477598285
1858,0.11813753737044291
1859,0.11816427877895705
1860,0.11819099901829655
1861,0.11821769810521947
1862,0.11824437605647062
1863,0.11827103288878155
1864,0.11829766861887049
1865,0.11832428326344253
1866,0.1183508768391895
1867,0.11837744936279
1868,0.11840400085090945
1869,0.11843053132020005
1870,0.11845704078730088
1871,0.11848352926883773
1872,0.11850999678142339
1873,0.11853644334165735
1874,0.11856286896612604
1875,0.11858927367140275
1876,0.11861565747404759
1877,0.1186420203906077
1878,0.11866836243761697
1879,0.11869468363159628
1880,0.11872098398905341
1881,0.11874726352648307
1882,0.11877352226036696
1883,0.11879976020717364
1884,0.11882597738335872
1885,0.11885217380536474
1886,0.11887834948962123
1887,0.1189045044525447
1888,0.11893063871053872
1889,0.1189567522799938
1890,0.11898284517728754
1891,0.11900891741878451
1892,0.11903496902083638
1893,0.11906099999978187
1894,0.11908701037194672
1895,0.11911300015364382
1896,0.11913896936117305
1897,0.11916491801082148
1898,0.11919084611886324
1899,0.11921675370155958
1900,0.1192426407751589
1901,0.11926850735589671
1902,0.11929435345999566
1903,0.11932017910366559
1904,0.11934598430310348
1905,0.11937176907449353
1906,0.11939753343400705
1907,0.11942327739780265
1908,0.11944900098202606
1909,0.11947470420281027
1910,0.11950038707627553
1911,0.11952604961852924
1912,0.11955169184566611
1913,0.11957731377376812
1914,0.1196029154189045
1915,0.11962849679713174
1916,0.11965405792449363
1917,0.1196795988170213
1918,0.11970511949073315
1919,0.11973061996163487
1920,0.11975610024571955
1921,0.11978156035896757
1922,0.11980700031734667
1923,0.11983242013681196
1924,0.11985781983330593
1925,0.11988319942275842
1926,0.11990855892108664
1927,0.11993389834419527
1928,0.11995921770797635
1929,0.11998451702830935
1930,0.1200097963210612
1931,0.12003505560208617
1932,0.12006029488722611
1933,0.12008551419231023
1934,0.12011071353315528
1935,0.12013589292556542
1936,0.12016105238533238
1937,0.12018619192823532
1938,0.1202113115700409
1939,0.1202364113265034
1940,0.12026149121336449
1941,0.1202865512463535
1942,0.12031159144118724
1943,0.12033661181357008
1944,0.12036161237919399
1945,0.12038659315373851
1946,0.12041155415287072
1947,0.12043649539224538
1948,0.1204614168875048
1949,0.12048631865427889
1950,0.12051120070818526
1951,0.1205360630648291
1952,0.12056090573980324
1953,0.12058572874868823
1954,0.12061053210705219
1955,0.12063531583045102
1956,0.1206600799344282
1957,0.12068482443451502
1958,0.12070954934623039
1959,0.12073425468508092
1960,0.12075894046656106
1961,0.12078360670615286
1962,0.12080825341932619
1963,0.12083288062153866
1964,0.12085748832823563
1965,0.12088207655485025
1966,0.12090664531680345
1967,0.12093119462950394
1968,0.12095572450834825
1969,0.12098023496872069
1970,0.12100472602599345
1971,0.12102919769552646
1972,0.12105364999266759
1973,0.12107808293275249
1974,0.12110249653110472
1975,0.12112689080303568
1976,0.12115126576384462
1977,0.12117562142881873
1978,0.1211999578132331
1979,0.12122427493235069
1980,0.1212485728014224
1981,0.12127285143568703
1982,0.12129711085037138
1983,0.12132135106069016
1984,0.12134557208184597
1985,0.12136977392902949
1986,0.12139395661741931
1987,0.121418120162182
1988,0.12144226457847214
1989,0.12146638988143232
1990,0.12149049608619315
1991,0.12151458320787323
1992,0.1215386512615792
1993,0.12156270026240577
1994,0.12158673022543567
1995,0.12161074116573972
1996,0.12163473309837676
1997,0.12165870603839374
1998,0.12168266000082574
1999,0.12170659500069583
2000,0.12173051105301533
2001,0.12175440817278352
